bigger_id,c_users,geo
X394Y567,7,"POLYGON((16.9989675502138 52.3175225398998, 16.9991702880873 52.3130286971295, 17.0065025713526 52.3131527087389, 17.0063005752346 52.3176465714893, 16.9989675502138 52.3175225398998))"
X402Y556,830,"POLYGON((17.0628262528637 52.3676070051635, 17.0628065875266 52.3680564026267, 17.0554649688395 52.3679357974739, 17.0556623429513 52.3634418404982, 17.0630032175879 52.3635624262133, 17.0628262528637 52.3676070051635))"
X390Y525,401,"POLYGON((16.9685186485068 52.5013893433628, 16.9683114034724 52.5058829574422, 16.9631565012784 52.5057943109195, 16.9609472657095 52.5057562508482, 16.9611552606658 52.5012626572146, 16.9685186485068 52.5013893433628))"
X380Y558,178612,"POLYGON((16.8982729994235 52.3517519675569, 16.9019421060333 52.3518171949565, 16.9017292233327 52.3563107348953, 16.8943902809066 52.3561801451906, 16.8946039068501 52.3516866262944, 16.8982729994235 52.3517519675569))"
X390Y556,14,"POLYGON((16.9675759578361 52.3619592645209, 16.9749161957821 52.3620853188999, 16.9748750886235 52.3629840668844, 16.9747106383328 52.3665790572198, 16.9673696565595 52.366452982523, 16.9675759578361 52.3619592645209))"
X369Y533,329,"POLYGON((16.8081016259603 52.4670443278194, 16.8083248927129 52.4625511477648, 16.810531747752 52.4625920334722, 16.8156810967639 52.4626872734374, 16.8154585779351 52.4671804754512, 16.8081016259603 52.4670443278194))"
X396Y547,8091,"POLYGON((17.0171469978184 52.4032766604293, 17.0169454262536 52.4077704832717, 17.0095974182296 52.4076469641295, 17.0097997354976 52.4031531612011, 17.0112691837022 52.4031778975573, 17.0171469978184 52.4032766604293))"
X374Y539,655,"POLYGON((16.853556022763 52.4408944289455, 16.8462032643161 52.4407606972524, 16.8463128613954 52.4385140409642, 16.8464224440224 52.4362673836559, 16.8537744556235 52.4364010937841, 16.853556022763 52.4408944289455))"
X401Y546,1430,"POLYGON((17.0463379878466 52.4082599951642, 17.052951430108 52.4083691287964, 17.0536862596377 52.4083812319308, 17.053488364703 52.412875149278, 17.0461393469197 52.4127538929609, 17.0463379878466 52.4082599951642))"
X398Y555,281,"POLYGON((17.026099016049 52.3674488185703, 17.0334404255616 52.3675712470251, 17.0332607350619 52.3716157520272, 17.0332407668208 52.3720651412731, 17.0258986131354 52.3719426930832, 17.026099016049 52.3674488185703))"
X389Y536,1051,"POLYGON((16.9560844874714 52.4517059437523, 16.9619685607017 52.451807515251, 16.9634395844882 52.4518328624119, 16.9632321926279 52.4563265001831, 16.9558763478785 52.4561995610497, 16.9560844874714 52.4517059437523))"
X392Y546,8735,"POLYGON((16.9800005674976 52.4116420416466, 16.9802059215177 52.4071483231123, 16.9875537149956 52.4072736680186, 16.9873491067996 52.4117674067649, 16.9844096845938 52.4117173154975, 16.9800005674976 52.4116420416466))"
X381Y560,2835,"POLYGON((16.9097044726013 52.3429601742152, 16.9094924448498 52.3474537432114, 16.9021549326855 52.3473236509694, 16.9021762122689 52.3468742963481, 16.9023677033091 52.3428301029341, 16.9097044726013 52.3429601742152))"
X392Y542,28038,"POLYGON((16.986734958437 52.4252485990081, 16.9866530352753 52.4270460885876, 16.9865301343281 52.4297423217571, 16.979178609766 52.4296168757498, 16.9793841804846 52.4251231732292, 16.986734958437 52.4252485990081))"
X385Y555,13354,"POLYGON((16.9377969433738 52.3704377583254, 16.9304554913672 52.3703093842888, 16.9306655668182 52.3658157730075, 16.938006274898 52.3659441263555, 16.9377969433738 52.3704377583254))"
X389Y529,255,"POLYGON((16.9544178316766 52.4876547696702, 16.9546263561677 52.4831611804886, 16.9619866914503 52.4832882425525, 16.9617789160717 52.4877818522371, 16.9573622588381 52.4877056576242, 16.9544178316766 52.4876547696702))"
X378Y555,1892,"POLYGON((16.8866224870145 52.3650360833556, 16.8864079484123 52.369529568965, 16.884205624323 52.3694901475174, 16.8790668879258 52.3693980046347, 16.8792821703176 52.3649045402272, 16.8866224870145 52.3650360833556))"
X385Y566,5,"POLYGON((16.9400965611862 52.321007585155, 16.9327632816321 52.320879438464, 16.9329727495696 52.3163857828381, 16.9403052873439 52.3165139088863, 16.9400965611862 52.321007585155))"
X372Y533,220,"POLYGON((16.8377500603819 52.463092907214, 16.8375958740318 52.4662381948577, 16.837529785448 52.4675861746637, 16.8301726578759 52.4674513988817, 16.8303936807953 52.4629581531703, 16.8377500603819 52.463092907214))"
X396Y548,1994,"POLYGON((17.0173485162559 52.3987828336039, 17.0171469978184 52.4032766604293, 17.0097997354976 52.4031531612011, 17.0100019994422 52.3986593542858, 17.0144099031464 52.3987334966338, 17.0173485162559 52.3987828336039))"
X391Y526,2,"POLYGON((16.9760885316384 52.4970219330945, 16.9758820910734 52.5015155715505, 16.9685186485068 52.5013893433628, 16.9687258388153 52.4968957252747, 16.9716709093908 52.4969462633494, 16.9760885316384 52.4970219330945))"
X391Y555,505,"POLYGON((16.9820107050633 52.3676034273957, 16.9818468066985 52.3711984307248, 16.9745050267314 52.3710727915328, 16.9747106383328 52.3665790572198, 16.9820516742581 52.3667046761631, 16.9820107050633 52.3676034273957))"
X370Y545,10942,"POLYGON((16.8256940520846 52.4089039358269, 16.8254729819876 52.4133972088456, 16.8181249336367 52.4132617808234, 16.8183467493199 52.4087685296372, 16.8256940520846 52.4089039358269))"
X385Y541,8472,"POLYGON((16.9277194670586 52.428725964029, 16.9350706079382 52.4288546073991, 16.9348605025626 52.4333481829766, 16.9275086150115 52.4332195188592, 16.927614047986 52.4309727419482, 16.9277194670586 52.428725964029))"
X397Y543,14826,"POLYGON((17.0236906921224 52.4213750501287, 17.0234896543691 52.4258688768955, 17.0161386083484 52.4257457348111, 17.016340392609 52.4212519279009, 17.0192805060411 52.4213012315941, 17.0236906921224 52.4213750501287))"
X391Y564,14,"POLYGON((16.9763535832641 52.3306290384743, 16.9765587081798 52.326135268102, 16.9838930565218 52.3262607049917, 16.9836886738901 52.3307544955759, 16.9770870898999 52.3306416046671, 16.9763535832641 52.3306290384743))"
X400Y545,586,"POLYGON((17.0385909420396 52.4171260542817, 17.0387903815158 52.4126321800802, 17.0461393469197 52.4127538929609, 17.0461194799465 52.4132032825224, 17.0459406536136 52.4172477867905, 17.0385909420396 52.4171260542817))"
X383Y543,18411,"POLYGON((16.9207914118114 52.4196097837949, 16.9205799246814 52.4241033258779, 16.9191098636028 52.4240774552216, 16.9132296416297 52.4239737899364, 16.913441874999 52.4194802687394, 16.9207914118114 52.4196097837949))"
X399Y545,1047,"POLYGON((17.0314414686874 52.4125100106433, 17.0387903815158 52.4126321800802, 17.0385909420396 52.4171260542817, 17.0312412830596 52.4170038651433, 17.031381418541 52.4138581674107, 17.0314414686874 52.4125100106433))"
X371Y555,2413,"POLYGON((16.8352414675456 52.3641057130716, 16.8350217228361 52.368599048728, 16.8276810634507 52.3684642944989, 16.8279015518091 52.3639709805576, 16.8330394867398 52.3640653411552, 16.8352414675456 52.3641057130716))"
X396Y558,6083,"POLYGON((17.0120217102093 52.3537210658611, 17.019360782727 52.3538443463006, 17.0191597945385 52.3583382129524, 17.0162238617479 52.3582889475066, 17.0118199784717 52.3582149126431, 17.0120217102093 52.3537210658611))"
X388Y542,17172,"POLYGON((16.9521867748945 52.424655126763, 16.9573321726321 52.424744155628, 16.9571243621991 52.4292377970221, 16.949773055705 52.4291105239035, 16.9499816126711 52.4246169030319, 16.9521867748945 52.424655126763))"
X375Y549,12563,"POLYGON((16.8630831179222 52.3960939540375, 16.8557377616768 52.3959608939366, 16.8559556194205 52.3914675180224, 16.8603623793499 52.3915473959427, 16.8633002307621 52.3916005566754, 16.8630831179222 52.3960939540375))"
X381Y551,36011,"POLYGON((16.907581680228 52.3878956821867, 16.9002374734222 52.387765401107, 16.9004507490121 52.3832718895086, 16.9077942111864 52.3834021495894, 16.907581680228 52.3878956821867))"
X381Y549,61049,"POLYGON((16.9000241416265 52.3922589086564, 16.9073690932596 52.3923892107392, 16.9071564502615 52.396882735247, 16.9020144567053 52.396791556984, 16.8998107536053 52.3967524121567, 16.9000241416265 52.3922589086564))"
X395Y558,9307,"POLYGON((17.0044802155416 52.3580911566888, 17.0046826908096 52.3535973298499, 17.0120217102093 52.3537210658611, 17.0118199784717 52.3582149126431, 17.0096180440044 52.3581778336992, 17.0044802155416 52.3580911566888))"
X373Y550,9464,"POLYGON((16.8414858588336 52.3867067356428, 16.8488296105103 52.3868406648306, 16.8486110654796 52.3913340233027, 16.8442043607488 52.3912537075624, 16.8412665691352 52.3912000725247, 16.8414858588336 52.3867067356428))"
X389Y560,6667,"POLYGON((16.966933173433 52.343959103129, 16.9684006198473 52.3439843524045, 16.9681945357707 52.3484780864497, 16.9608565824051 52.3483516375471, 16.9610634095083 52.3438579238766, 16.966933173433 52.343959103129))"
X374Y540,17082,"POLYGON((16.8464224440224 52.4362673836559, 16.8466415659296 52.4317740659793, 16.847376689828 52.4317874553886, 16.8539928308815 52.4319077545471, 16.8537744556235 52.4364010937841, 16.8464224440224 52.4362673836559))"
X398Y550,6310,"POLYGON((17.0250964732829 52.3899181513486, 17.0324416056175 52.3900406785188, 17.0322416836643 52.3945345528934, 17.0248958061776 52.3944120059681, 17.0250964732829 52.3899181513486))"
X399Y558,6054,"POLYGON((17.0338395853003 52.3585834466057, 17.0339991903313 52.3549883219865, 17.0340390863351 52.3540895404343, 17.0413783170346 52.3542114541134, 17.0411795596044 52.3587053799346, 17.0338395853003 52.3585834466057))"
X389Y558,2011,"POLYGON((16.9606497008351 52.3528453472028, 16.9679883974226 52.3529718164842, 16.9677822047841 52.3574655425079, 16.9626445910666 52.3573770475803, 16.9604427647793 52.3573390528436, 16.9606497008351 52.3528453472028))"
X401Y560,19217,"POLYGON((17.0562541534681 52.3499599457956, 17.048915561737 52.3498389628266, 17.0491134712808 52.3453450094961, 17.0564513197616 52.3454659729697, 17.0564118906562 52.3463647678519, 17.0562541534681 52.3499599457956))"
X390Y530,377,"POLYGON((16.969554053177 52.4789212128366, 16.969347081579 52.4834148469589, 16.9619866914503 52.4832882425525, 16.962152872263 52.4796933519158, 16.9621944119828 52.4787946288554, 16.969554053177 52.4789212128366))"
X383Y534,4689,"POLYGON((16.9115297580627 52.459921814029, 16.9188860181059 52.4600515172104, 16.9186740282977 52.4645450229595, 16.9113170202449 52.464415298854, 16.9113382965531 52.4639659505534, 16.9115297580627 52.459921814029))"
X389Y553,12960,"POLYGON((16.966750426568 52.3799341124632, 16.959407266544 52.3798075208224, 16.9596144753157 52.3753138352569, 16.9640199181557 52.3753898327059, 16.9669568909445 52.3754404064942, 16.966750426568 52.3799341124632))"
X381Y557,31875,"POLYGON((16.901516284564 52.3608042707856, 16.9017292233327 52.3563107348953, 16.9083343194599 52.3564278761528, 16.9090682218268 52.3564408690715, 16.908856026516 52.3609344259353, 16.901516284564 52.3608042707856))"
X389Y568,81,"POLYGON((16.9625509585196 52.3115030669381, 16.9627160678195 52.3079080699877, 16.9700473409678 52.3080343356658, 16.969841690379 52.3125281017942, 16.962509675764 52.3124018157743, 16.9625509585196 52.3115030669381))"
X390Y534,728,"POLYGON((16.9630247460369 52.4608201339422, 16.9703813934655 52.4609466362646, 16.9701746402705 52.4654402864199, 16.9657601963647 52.4653644276654, 16.9628172446962 52.4653137636891, 16.9630247460369 52.4608201339422))"
X376Y549,12787,"POLYGON((16.8630831179222 52.3960939540375, 16.8633002307621 52.3916005566754, 16.8706448993086 52.3917331392536, 16.8704285313926 52.3962265579902, 16.8630831179222 52.3960939540375))"
X392Y559,11103,"POLYGON((16.9900048121464 52.3533484911427, 16.9826659532737 52.3532233884618, 16.9828706051209 52.3487296178896, 16.9902087207149 52.3488547004114, 16.9900048121464 52.3533484911427))"
X376Y538,4361,"POLYGON((16.8673093513531 52.4456406323301, 16.8606910954118 52.4455210563451, 16.8609088388326 52.4410277037638, 16.8682617123286 52.4411605216991, 16.8680447159905 52.4456538957025, 16.8673093513531 52.4456406323301))"
X388Y532,917,"POLYGON((16.94770537067 52.4735971536166, 16.9478935653143 52.469552930835, 16.9552515994577 52.4696803888436, 16.9550432400389 52.4741739900752, 16.9476844573943 52.4740465115024, 16.94770537067 52.4735971536166))"
X382Y544,33609,"POLYGON((16.9061136890086 52.4189009468657, 16.9063053175795 52.4148567928291, 16.913654052417 52.4149867435013, 16.913441874999 52.4194802687394, 16.9060923941381 52.419350297112, 16.9061136890086 52.4189009468657))"
X367Y551,3010,"POLYGON((16.7974245688387 52.3858935852914, 16.7976482671681 52.381400375382, 16.8049909249268 52.3815370182808, 16.8047679709467 52.3860302502162, 16.7974245688387 52.3858935852914))"
X384Y565,41,"POLYGON((16.9325537585628 52.3253730900589, 16.9252197921852 52.3252444676736, 16.9254300572098 52.3207508367988, 16.9327632816321 52.320879438464, 16.9325537585628 52.3253730900589))"
X380Y552,9478,"POLYGON((16.893107343024 52.3831411734595, 16.8933213068438 52.3786476788804, 16.9006639684159 52.3787783738614, 16.9004507490121 52.3832718895086, 16.893107343024 52.3831411734595))"
X376Y548,12514,"POLYGON((16.8630831179222 52.3960939540375, 16.8704285313926 52.3962265579902, 16.8703419682592 52.3980239243462, 16.8702121064475 52.4007199726605, 16.8628659478573 52.400587347329, 16.8630831179222 52.3960939540375))"
X397Y538,51,"POLYGON((17.0224836698684 52.4483379510408, 17.0151288883617 52.448214709613, 17.0153309389126 52.4437209226193, 17.0226849729286 52.4438441441704, 17.0224836698684 52.4483379510408))"
X375Y539,8269,"POLYGON((16.8611265248272 52.4365343471111, 16.8609088388326 52.4410277037638, 16.853556022763 52.4408944289455, 16.8537744556235 52.4364010937841, 16.8611265248272 52.4365343471111))"
X373Y543,95,"POLYGON((16.8414194056608 52.4181868606606, 16.8472985850593 52.4182940884702, 16.8470796364278 52.4227874183864, 16.8397299219233 52.422653316354, 16.8399496165947 52.4181600080587, 16.8414194056608 52.4181868606606))"
X375Y540,8807,"POLYGON((16.8613441534157 52.4320409863871, 16.8611265248272 52.4365343471111, 16.8537744556235 52.4364010937841, 16.8537962957411 52.4359517600438, 16.8539928308815 52.4319077545471, 16.8613441534157 52.4320409863871))"
X369Y537,27,"POLYGON((16.8092173708737 52.4445783865206, 16.8165705851977 52.4447144244009, 16.8163483010802 52.449207642807, 16.8089943396195 52.4490715829854, 16.8092173708737 52.4445783865206))"
X372Y556,7876,"POLYGON((16.8354611543887 52.3596123733278, 16.8428003845176 52.3597466286024, 16.8427566004565 52.3606453012053, 16.8425814411483 52.3642399899836, 16.8352414675456 52.3641057130716, 16.8354611543887 52.3596123733278))"
X395Y546,10743,"POLYGON((17.0095974182296 52.4076469641295, 17.0093950476194 52.412140763071, 17.0020463470568 52.4120167674848, 17.0022494635478 52.4075229885349, 17.0095974182296 52.4076469641295))"
X380Y546,13466,"POLYGON((16.8993838088072 52.4057394070102, 16.8991702519909 52.410232898363, 16.8918223753935 52.410102055816, 16.8919723930104 52.4069566270602, 16.8920366778014 52.4056085855568, 16.8993838088072 52.4057394070102))"
X378Y554,1506,"POLYGON((16.8790668879258 52.3693980046347, 16.8864079484123 52.369529568965, 16.8861933532919 52.3740230505173, 16.8839908060051 52.3739836227155, 16.8788515488203 52.3738914649807, 16.8790668879258 52.3693980046347))"
X386Y531,525,"POLYGON((16.9401158181504 52.4784121314398, 16.9327563974472 52.4782837171701, 16.9329670579081 52.4737901818812, 16.9388539911046 52.473892933323, 16.9403257299516 52.4739185754351, 16.9401158181504 52.4784121314398))"
X398Y544,27,"POLYGON((17.0311411704504 52.4192507909027, 17.0310410446413 52.4214977156683, 17.0236906921224 52.4213750501287, 17.0238916768702 52.4168812193828, 17.0312412830596 52.4170038651433, 17.0311411704504 52.4192507909027))"
X403Y542,916,"POLYGON((17.0674004269554 52.43109207755, 17.0600483189236 52.4309716567291, 17.060068056964 52.4305222648085, 17.0602456759037 52.4264777357417, 17.0675970371209 52.4265981371434, 17.0674004269554 52.43109207755))"
X388Y551,12031,"POLYGON((16.9555280713346 52.3842377253361, 16.9592000031718 52.3843012023726, 16.9589926851798 52.3887948799076, 16.9516480904172 52.3886677913423, 16.9518561531767 52.3841741342926, 16.9555280713346 52.3842377253361))"
X387Y560,6279,"POLYGON((16.9463891523686 52.343603700714, 16.953726253617 52.3437310399772, 16.9535186835062 52.3482247331997, 16.9461808392694 52.3480973734152, 16.9463891523686 52.343603700714))"
X390Y567,1495,"POLYGON((16.9771737591136 52.3126539329474, 16.9769687960857 52.3171477153385, 16.9762355126135 52.3171351506684, 16.9696359856706 52.3170218639125, 16.969841690379 52.3125281017942, 16.9771737591136 52.3126539329474))"
X391Y559,16274,"POLYGON((16.9753271483006 52.3530978302398, 16.9755325434077 52.3486040798997, 16.9828706051209 52.3487296178896, 16.9826659532737 52.3532233884618, 16.9753271483006 52.3530978302398))"
X386Y529,138,"POLYGON((16.9325456813704 52.4827772484298, 16.9399058509305 52.4829056834193, 16.9396958282724 52.4873992313738, 16.9323349096581 52.4872707756601, 16.9325456813704 52.4827772484298))"
X379Y539,14330,"POLYGON((16.8905353737373 52.4370627922433, 16.8903206754077 52.4415562341257, 16.8829676308127 52.4414247868882, 16.8831830760886 52.4369313662029, 16.8905353737373 52.4370627922433))"
X380Y561,176,"POLYGON((16.8950309900259 52.3426995763444, 16.8952444472976 52.3382060452907, 16.9025804179235 52.3383365508506, 16.9023677033091 52.3428301029341, 16.8994330112638 52.3427779469348, 16.8950309900259 52.3426995763444))"
